Event,Timestamp,Score
red,0.4412398338317871,25
green,0.5087029933929443,25
yellow,0.44155073165893555,25
yellow,0.43691587448120117,25
blue,0.4752962589263916,25
yellow,0.4726390838623047,25
yellow,0.4718799591064453,25
green,0.4410269260406494,25
green,1.4346528053283691,26
red,0.43984532356262207,26
green,0.44150209426879883,26
red,0.44034409523010254,26
green,0.4383060932159424,26
red,0.4358551502227783,26
green,0.44400691986083984,26
blue,0.4423491954803467,26
green,0.4360949993133545,26
yellow,0.4430241584777832,26
green,0.47559189796447754,26
red,0.44078516960144043,26
yellow,0.4400928020477295,26
red,0.47539496421813965,26
red,0.44099903106689453,26
blue,0.5109059810638428,26
yellow,0.4745979309082031,26
blue,0.4404029846191406,26
red,0.47452211380004883,26
green,0.47565484046936035,26
yellow,0.4431428909301758,26
yellow,0.47349095344543457,26
blue,0.47466111183166504,26
yellow,0.54389596,26
yellow,0.5427348613739014,26
green,0.5085630416870117,26
yellow,0.47376513481140137,26
green,1.3969569206237793,27
red,0.4401211738586426,27
green,0.4377880096435547,27
red,0.4440939426422119,27
green,0.4415311813354492,27
red,0.4389791488647461,27
green,0.4449751377105713,27
blue,0.4415149688720703,27
green,0.4402809143066406,27
yellow,0.44138193130493164,27
green,0.4755380153656006,27
red,0.44152116775512695,27
yellow,0.4761769771575928,27
red,0.44077229499816895,27
red,0.44214391708374023,27
blue,0.5062761306762695,27
yellow,0.4445512294769287,27
blue,0.47544193267822266,27
red,0.4760720729827881,27
green,0.47564196586608887,27
yellow,0.4390230178833008,27
yellow,0.440004826,27
blue,0.4404027462005615,27
yellow,0.4763648509979248,27
yellow,0.4758951663970947,27
green,0.43993592262268066,27
yellow,0.4426698684692383,27
yellow,0.4393329620361328,27
green,1.2958579063415527,28
red,0.4753150939941406,28
green,0.44152092933654785,28
red,0.44212985038757324,28
green,0.43890976905822754,28
red,0.444260836,28
green,0.4432687759399414,28
blue,0.44098901748657227,28
green,0.43919801712036133,28
yellow,0.441601038,28
green,0.4412970542907715,28
red,0.4412360191345215,28
yellow,0.4428567886352539,28
red,0.44013094902038574,28
red,0.44306087493896484,28
blue,0.47220778465270996,28
yellow,0.44107484817504883,28
blue,0.4426908493041992,28
red,0.4733099937438965,28
green,0.47481489181518555,28
yellow,0.439331055,28
yellow,0.44011759757995605,28
blue,0.4406747817993164,28
yellow,0.47566986083984375,28
yellow,0.47411608695983887,28
green,0.4388301372528076,28
yellow,0.4753110408782959,28
yellow,0.47517991065979004,28
yellow,0.4414980411529541,28
green,1.160649061203003,29
red,0.4700300693511963,29
green,0.44158101081848145,29
red,0.44222402572631836,29
green,0.4397411346435547,29
red,0.4447789192199707,29
green,0.43979787826538086,29
blue,0.4434778690338135,29
green,0.47472620010375977,29
yellow,0.4413721561431885,29
green,0.43903613090515137,29
red,0.47624993324279785,29
yellow,0.5406069755554199,29
red,0.4412989616394043,29
red,0.43957996368408203,29
blue,0.4418678283691406,29
yellow,0.44139695167541504,29
blue,0.4758768081665039,29
red,0.4425241947174072,29
green,0.47377610206604004,29
yellow,0.44261884689331055,29
yellow,0.43876194953918457,29
blue,0.47895288467407227,29
yellow,0.5089092254638672,29
yellow,0.44301509857177734,29
green,0.47481393814086914,29
yellow,0.47612524032592773,29
yellow,0.5379188060760498,29
yellow,0.5805618762969971,29
yellow,0.5417399406433105,29
green,2.019041061401367,30
red,0.4410390853881836,30
green,0.44045066833496094,30
red,0.44179582595825195,30
green,0.47438597679138184,30
red,0.4396531581878662,30
green,0.4369320869445801,30
blue,0.4388918876647949,30
green,0.4428129196166992,30
yellow,0.47306227684020996,30
green,0.43821191787719727,30
red,0.4447197914123535,30
yellow,0.4418833255767822,30
red,0.4401588439941406,30
red,0.4420950412750244,30
blue,0.438823938,30
yellow,0.44123172760009766,30
blue,0.44355297088623047,30
red,0.4756479263305664,30
green,0.5779800415039062,30
yellow,1.0173039436340332,30
yellow,0.441986084,30
blue,0.47508692741394043,30
yellow,0.5072879791259766,30
yellow,0.5088701248168945,30
green,0.47492313385009766,30
yellow,0.47708582878112793,30
yellow,0.5082168579101562,30
yellow,0.6387808322906494,30
yellow,0.7106001377105713,30
green,0.5074739456176758,30
green,1.6352970600128174,31
red,0.43977808952331543,31
green,0.4409010410308838,31
red,0.4406290054321289,31
green,0.4448990821838379,31
red,0.43626904487609863,31
green,0.4424741268157959,31
blue,0.4371211528778076,31
green,0.5075008869171143,31
yellow,0.4396531581878662,31
green,0.443195105,31
red,0.4409956932067871,31
yellow,0.47591114044189453,31
red,0.43796515464782715,31
red,0.47565793991088867,31
blue,0.4763457775115967,31
yellow,0.4393458366394043,31
blue,0.4749157428741455,31
red,0.47623395919799805,31
green,0.4745509624481201,31
yellow,0.44016313552856445,31
yellow,0.44027280807495117,31
blue,0.4389629364013672,31
yellow,0.47469329833984375,31
yellow,0.47487783432006836,31
green,0.4747326374053955,31
yellow,0.47304224967956543,31
yellow,0.44136881828308105,31
yellow,0.4758799076080322,31
yellow,0.43877220153808594,31
green,0.47383999824523926,31
blue,0.4384598731994629,31
green,1.8398480415344238,32
red,0.43881797790527344,32
green,0.44162702560424805,32
red,0.4405791759490967,32
green,0.44145798683166504,32
red,0.439267635,32
green,0.44231510162353516,32
blue,0.4430086612701416,32
green,0.4410898685455322,32
yellow,0.4425530433654785,32
green,0.4400787353515625,32
red,0.5124118328094482,32
yellow,0.4747960567474365,32
red,0.4400629997253418,32
red,0.47751593589782715,32
blue,0.4752829074859619,32
yellow,0.44149327278137207,32
blue,0.4726278781890869,32
red,0.4407370090484619,32
green,0.5069050788879395,32
yellow,0.4416770935058594,32
yellow,0.4407210350036621,32
blue,0.4411900043487549,32
yellow,0.4755561351776123,32
yellow,0.47411298751831055,32
green,0.47526121139526367,32
yellow,0.4754209518432617,32
yellow,0.4395167827606201,32
yellow,0.44025397300720215,32
yellow,0.4401369094848633,32
green,0.440809965,32
blue,0.4413790702819824,32
red,0.4415619373321533,32
green,1.907092809677124,33
red,0.44019508361816406,33
green,0.4402496814727783,33
red,0.4387519359588623,33
green,0.44407129287719727,33
red,0.4432189464569092,33
green,0.4421501159667969,33
blue,0.441223145,33
green,0.47417712211608887,33
yellow,0.4415469169616699,33
green,0.5098679065704346,33
red,0.4421358108520508,33
yellow,0.4746429920196533,33
red,0.4407510757446289,33
red,0.4406559467315674,33
blue,0.5041370391845703,33
yellow,0.4409499168395996,33
blue,0.5085721015930176,33
red,0.47438693046569824,33
green,0.47460079193115234,33
yellow,0.44202494621276855,33
yellow,0.439816952,33
blue,0.5057392120361328,33
yellow,0.7145030498504639,33
yellow,0.4404258728027344,33
green,0.4735119342803955,33
yellow,0.47374606132507324,33
yellow,0.44038891792297363,33
yellow,0.44352293014526367,33
yellow,0.43949007987976074,33
green,0.5414540767669678,33
blue,0.4403810501098633,33
red,0.4738481044769287,33
green,0.47559428215026855,33
green,2.150270938873291,34
red,0.44063901901245117,34
green,0.44008302688598633,34
red,0.44040799140930176,34
green,0.4411888122558594,34
red,0.4395110607147217,34
green,0.4411780834197998,34
blue,0.4372568130493164,34
green,0.4768249988555908,34
yellow,0.4740290641784668,34
green,0.44152116775512695,34
red,0.4405660629272461,34
yellow,0.4387788772583008,34
red,0.4764389991760254,34
red,0.4417252540588379,34
blue,0.4735910892486572,34
yellow,0.44104790687561035,34
blue,0.4727170467376709,34
red,0.4424259662628174,34
green,0.4394371509552002,34
yellow,0.44042491912841797,34
yellow,0.47400903701782227,34
blue,0.4404149055480957,34
yellow,0.5085587501525879,34
yellow,0.4766390323638916,34
green,0.4742898941040039,34
yellow,0.4757692813873291,34
yellow,0.4415757656097412,34
yellow,0.4394419193267822,34
yellow,0.4399240016937256,34
green,0.508803129,34
blue,0.4395911693572998,34
red,0.4754979610443115,34
green,0.5102219581604004,34
green,0.5080807209014893,34
green,2.3842222690582275,35
red,0.4383399486541748,35
green,0.44266271591186523,35
red,0.4415762424468994,35
green,0.4414088726043701,35
red,0.4415919780731201,35
green,0.43924570083618164,35
blue,0.44096994400024414,35
green,0.47473573684692383,35
yellow,0.4410698413848877,35
green,0.47404026985168457,35
red,0.4420499801635742,35
yellow,0.43932604789733887,35
red,0.4436922073364258,35
red,0.4413492679595947,35
blue,0.5100710391998291,35
yellow,0.5064518451690674,35
blue,0.44217419624328613,35
red,0.4737370014190674,35
green,0.4435551166534424,35
yellow,0.44087672233581543,35
yellow,0.44080471992492676,35
blue,0.4412369728088379,35
yellow,0.47643303871154785,35
yellow,0.5088739395141602,35
green,0.44202327728271484,35
yellow,0.44062376022338867,35
yellow,0.4755520820617676,35
yellow,0.5089342594146729,35
yellow,0.44161176681518555,35
green,0.4744408130645752,35
blue,0.47466111183166504,35
red,0.5422358512878418,35
green,0.5075728893280029,35
green,0.5104780197143555,35
red,0.47655725479125977,35
green,3.2691900730133057,36
red,0.4404940605163574,36
green,0.43900609016418457,36
red,0.4421517848968506,36
green,0.4402201175689697,36
red,0.4408450126647949,36
green,0.44051098823547363,36
blue,0.4416968822479248,36
green,0.4723639488220215,36
yellow,0.4408719539642334,36
green,0.4410560131072998,36
red,0.44168901443481445,36
yellow,0.43932628631591797,36
red,0.42409586906433105,36
red,0.44331812858581543,36
blue,0.473783016,36
yellow,0.47596216201782227,36
blue,0.47568631172180176,36
red,0.4403209686279297,36
green,0.5090019702911377,36
yellow,0.4426732063293457,36
yellow,0.44292402267456055,36
blue,0.47594285011291504,36
yellow,0.47608494758605957,36
yellow,0.5095829963684082,36
green,0.440662146,36
yellow,0.4415271282196045,36
yellow,0.440917969,36
yellow,0.4754059314727783,36
yellow,0.4432260990142822,36
green,0.5416109561920166,36
blue,0.47537803649902344,36
red,0.4757959842681885,36
green,0.5086581707000732,36
green,0.5084853172302246,36
red,0.4385960102081299,36
yellow,0.5090117454528809,36
green,2.247407913208008,37
red,0.4401988983154297,37
green,0.44219207763671875,37
red,0.43921995162963867,37
green,0.4406161308288574,37
red,0.44118714332580566,37
green,0.4390127658843994,37
blue,0.4422488212585449,37
green,0.47399401664733887,37
yellow,0.47435998916625977,37
green,0.4414858818054199,37
red,0.44287991523742676,37
yellow,0.43881797790527344,37
red,0.4405989646911621,37
red,0.43947887420654297,37
blue,0.5103616714477539,37
yellow,0.4732809066772461,37
blue,0.4755067825317383,37
red,0.4409139156341553,37
green,0.44259190559387207,37
yellow,0.4423232078552246,37
yellow,0.4415149688720703,37
blue,0.4403069019317627,37
yellow,0.4735407829284668,37
yellow,0.44033193588256836,37
green,0.43990087509155273,37
yellow,0.4403378963470459,37
yellow,0.4412062168121338,37
yellow,0.44324231147766113,37
yellow,0.44150710105895996,37
green,0.44153285026550293,37
blue,0.441464901,37
red,0.4764683246612549,37
green,0.4423978328704834,37
green,0.5423150062561035,37
red,0.44167304039001465,37
yellow,0.44110608100891113,37
red,0.4750678539276123,37
green,3.1644129753112793,38
red,0.43967294692993164,38
green,0.4418952465057373,38
red,0.4415299892425537,38
green,0.44077610969543457,38
red,0.437438965,38
green,0.4428212642669678,38
blue,0.44014716148376465,38
green,0.44205522537231445,38
yellow,0.4413938522338867,38
green,0.4745500087738037,38
red,0.509315014,38
yellow,0.5077698230743408,38
red,0.4401259422302246,38
red,0.44088292121887207,38
blue,0.4736909866333008,38
yellow,0.4761180877685547,38
blue,0.5066192150115967,38
red,0.47577404975891113,38
green,0.44042515754699707,38
yellow,0.4736793041229248,38
yellow,0.4740769863128662,38
blue,0.4747481346130371,38
yellow,0.4746718406677246,38
yellow,0.438917875,38
green,0.5093691349029541,38
yellow,0.47576189041137695,38
yellow,0.44109106063842773,38
yellow,0.4748198986053467,38
yellow,0.4400901794433594,38
green,0.5092308521270752,38
blue,0.475236177,38
red,0.4742579460144043,38
green,0.5091471672058105,38
green,0.5420970916748047,38
red,0.5450432300567627,38
yellow,0.5068709850311279,38
red,0.5443718433380127,38
blue,0.5088226795196533,38
green,1.535560131072998,39
red,0.44118690490722656,39
green,0.4428882598876953,39
red,0.43884706497192383,39
green,0.44074177742004395,39
red,0.4396688938140869,39
green,0.442119837,39
blue,0.4429171085357666,39
green,0.44141101837158203,39
yellow,0.4382929801940918,39
green,0.4410691261291504,39
red,0.5083770751953125,39
yellow,0.44165897369384766,39
red,0.4393458366394043,39
red,0.47478508949279785,39
blue,0.4400629997253418,39
yellow,0.4390749931335449,39
blue,0.47519397735595703,39
red,0.44187808,39
green,0.47583913803100586,39
yellow,0.4410560131072998,39
yellow,0.4415280818939209,39
blue,0.47499704360961914,39
yellow,0.4404909610748291,39
yellow,0.4404113292694092,39
green,0.4425222873687744,39
yellow,0.44028592109680176,39
yellow,0.4399268627166748,39
yellow,0.44074201583862305,39
yellow,0.4427478313446045,39
green,0.5429267883300781,39
blue,0.4411787986755371,39
red,0.4417531490325928,39
green,0.4396800994873047,39
green,0.5107450485229492,39
red,0.44168996810913086,39
yellow,0.4765911102294922,39
red,0.5100972652435303,39
blue,0.6096150875091553,39
green,1.1523420810699463,39
green,4.046030044555664,40
red,0.4377431869506836,40
green,0.437816858,40
red,0.4414699077606201,40
green,0.44228029251098633,40
red,0.43921613693237305,40
green,0.4393179416656494,40
blue,0.472487211,40
green,0.5104122161865234,40
yellow,0.47426700592041016,40
green,0.4425687789916992,40
red,0.44066405296325684,40
yellow,0.44092607498168945,40
red,0.4405398368835449,40
red,0.44190311431884766,40
blue,0.5086469650268555,40
yellow,0.4386138916015625,40
blue,0.47686314582824707,40
red,0.5091128349304199,40
green,0.5433206558227539,40
yellow,0.4735879898071289,40
yellow,0.44133830070495605,40
blue,0.4409329891204834,40
yellow,0.4753150939941406,40
yellow,0.47587108612060547,40
green,0.44231319427490234,40
yellow,0.4390120506286621,40
yellow,0.44356608390808105,40
yellow,0.44161295890808105,40
yellow,0.4417908191680908,40
green,0.4403038024902344,40
blue,0.45737385749816895,40
red,0.47838592529296875,40
green,0.47136807441711426,40
green,0.47583484649658203,40
red,0.4387702941894531,40
yellow,0.4414060115814209,40
red,0.5083611011505127,40
blue,0.4751889705657959,40
green,0.6106281280517578,40
green,271.8498659133911,0